시도교육청코드,행정표준코드,학교명,도로명주소,홈페이지주소
B10,7081520,봉영여자중학교,서울특별시 양천구 목동동로2길 68,http://bongyoung.sen.ms.kr
B10,7132140,봉원중학교,서울특별시 관악구 관악로24가길 15,https://bongwon.sen.ms.kr
B10,7091431,봉은중학교,서울특별시 강남구 영동대로128길 59,http://bongeun.sen.ms.kr/
B10,7021129,봉화중학교,서울특별시 중랑구 망우로70길 89,http://ibonghwa.sen.ms.kr
B10,7051183,북서울중학교,서울특별시 도봉구 도봉로169가길 33,https://bukseoul.sen.ms.kr
B10,7121345,북악중학교,서울특별시 성북구 정릉로12길 41,http://bugak.sen.ms.kr
B10,7031187,불광중학교,서울특별시 은평구 불광로 180,http://bulgwang.sen.ms.kr
B10,7010736,불암고등학교,서울특별시 노원구 중계로 155,http://buram.sen.hs.kr
B10,7051184,불암중학교,서울특별시 노원구 한글비석로5길 45,http://bulam.sen.ms.kr
B10,7132141,사당중학교,서울특별시 동작구 사당로9가길 58,http://sadang.sen.ms.kr
B10,7010985,삼각산고등학교,서울특별시 강북구 삼양로19길 40,http://samgaksan.sen.hs.kr
B10,7121346,삼각산중학교,서울특별시 강북구 삼양로19길 141,http://samgaksan.sen.ms.kr
B10,7121347,삼선중학교,서울특별시 성북구 동소문로3길 69,http://samseon.sen.ms.kr
B10,7010081,삼성고등학교,서울특별시 관악구 신림로 41,http://samsung.sen.hs.kr
B10,7132142,삼성중학교,서울특별시 관악구 신림로3가길 39-24,http://samsung.sen.ms.kr
B10,7081497,삼정중학교,서울특별시 강서구 금낭화로 210,http://samjeong.sen.ms.kr
B10,7051185,상경중학교,서울특별시 노원구 동일로227길 61,https://sanggyung.sen.ms.kr/
B10,7010082,상계고등학교,서울특별시 노원구 노해로 432,http://sanggye.sen.hs.kr
B10,7051186,상계제일중학교,서울특별시 노원구 덕릉로86길 29-15,http://sanggyejeil.sen.ms.kr
B10,7051187,상계중학교,서울특별시 노원구 노원로 398,http://sanggye.sen.ms.kr
B10,7132143,상도중학교,서울특별시 동작구 사당로2가길 72,http://seoulsangdo.sen.ms.kr
B10,7010593,상명고등학교,서울특별시 노원구 덕릉로 553,http://sangmyung.sen.hs.kr
B10,7010178,상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20,http://sangmyung-agh.sen.hs.kr
B10,7061104,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지문2길 20,http://sangmyung-agm.sen.ms.kr
B10,7061056,상명대학교사범대학부속초등학교,서울특별시 종로구 홍지문2길 1,http://sangmyung-ae.sen.es.kr
B10,7051188,상명중학교,서울특별시 노원구 덕릉로 553,http://sangmyung.sen.ms.kr
B10,7051110,상명초등학교,서울특별시 노원구 덕릉로 541,http://smcho.sen.es.kr
B10,7010179,상문고등학교,서울특별시 서초구 명달로 45,http://sangmoon.sen.hs.kr
B10,7021130,상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28,https://sangbong.sen.ms.kr
B10,7031188,상신중학교,서울특별시 은평구 증산로15길 61,http://sangsin.sen.ms.kr
B10,7010806,상암고등학교,서울특별시 마포구 월드컵북로 445,http://sangam.sen.hs.kr
B10,7031189,상암중학교,서울특별시 마포구 상암산로1길 26,http://sangam.sen.ms.kr
B10,7051189,상원중학교,서울특별시 노원구 수락산로 182,http://sangwon.sen.ms.kr
B10,7010916,상일미디어고등학교,서울특별시 강동구 천호대로219길 61,http://sangilmedia.sen.hs.kr
B10,7010181,상일여자고등학교,서울특별시 강동구 천호대로219길 61,http://sangil.sen.hs.kr
B10,7130275,상일중학교,서울특별시 강동구 천호대로219길 61,http://sangil.sen.ms.kr
B10,7132144,상현중학교,서울특별시 동작구 사당로2길 2-19,http://sanghyun.sen.ms.kr
B10,7010182,서라벌고등학교,서울특별시 노원구 한글비석로5길 18,http://sorabol.sen.hs.kr
B10,7121362,서라벌중학교,서울특별시 강북구 삼양로155길 37-9,http://sorabol.sen.ms.kr
B10,7010183,서문여자고등학교,서울특별시 서초구 동광로12길 84,http://suhmoon.sen.hs.kr
B10,7091451,서문여자중학교,서울특별시 서초구 동광로12길 84,https://suhmoon.sen.ms.kr/
B10,7010721,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,http://ssls.sen.hs.kr
B10,7031190,서연중학교,서울특별시 서대문구 연희로11마길 9-6,http://seoyun.sen.ms.kr
B10,7091432,서운중학교,서울특별시 서초구 서운로 115,http://seoun.sen.ms.kr
B10,7081418,서울가곡초등학교,서울특별시 강서구 공항대로36길 74,http://gagok.sen.es.kr
B10,7130101,서울가동초등학교,서울특별시 송파구 중대로20길 47,http://gadong.sen.es.kr
B10,7130102,서울가락초등학교,서울특별시 송파구 송파대로37길 45,https://garak.sen.es.kr/
B10,7041100,서울가산초등학교,서울특별시 금천구 남부순환로 1304-11,http://gasan.sen.es.kr
B10,7081419,서울가양초등학교,서울 강서구 허준로 186,http://kayang.sen.es.kr
B10,7130103,서울가원초등학교,서울특별시 송파구 중대로4길 8,http://gawon.sen.es.kr
B10,7051111,서울가인초등학교,서울특별시 도봉구 도봉로136다길 4,http://seoulgain.sen.es.kr
B10,7031278,서울가재울초등학교,서울특별시 서대문구 모래내로15길 61,http://gajaeul.sen.es.kr
B10,7130104,서울가주초등학교,서울특별시 송파구 오금로40길 37,http://gaju.sen.es.kr
B10,7081420,서울갈산초등학교,서울특별시 양천구 목동로 31,http://galsan1.sen.es.kr
B10,7031112,서울갈현초등학교,서울특별시 은평구 연서로29길 31,http://galhyun.sen.es.kr
B10,7132080,서울강남초등학교,서울특별시 동작구 강남초등길 15,http://gangnam.sen.es.kr
B10,7130105,서울강덕초등학교,서울특별시 강동구 동남로82길 94-54,http://gangdeok.sen.es.kr
B10,7130106,서울강동초등학교,서울특별시 강동구 상암로14길 77,http://gangdong.sen.es.kr
B10,7130107,서울강명초등학교,서울특별시 강동구 상일로 74-1,http://gme.sen.es.kr
B10,7130266,서울강빛초등학교,서울특별시 강동구 아리수로93다길 1,http://gbe.sen.es.kr
B10,7081421,서울강서초등학교,서울특별시 양천구 오목로 31,http://kangseo.sen.es.kr
B10,7130251,서울강솔초등학교,서울특별시 강동구 고덕로97길 80,http://gangsol.sen.es.kr
B10,7081422,서울강신초등학교,서울특별시 양천구 월정로 280,http://kangsin.sen.es.kr
B10,7081423,서울강월초등학교,서울특별시 양천구 신월로 97,http://gangwol.sen.es.kr
B10,7130108,서울강일초등학교,서울특별시 강동구 아리수로98길 24,http://gangil.sen.es.kr
B10,7130109,서울개롱초등학교,서울특별시 송파구 문정로 211,http://gaerong.sen.es.kr
B10,7041101,서울개명초등학교,서울특별시 구로구 개봉로1다길 16-9,http://kaemyong.sen.es.kr
B10,7041102,서울개봉초등학교,서울특별시 구로구 개봉로16길 30-11,http://seoulgaebong.sen.es.kr
B10,7121298,서울개운초등학교,서울특별시 성북구 정릉로48길 52,http:// http://gaewoon.sen.es.kr/
B10,7041103,서울개웅초등학교,서울특별시 구로구 개봉로11길 98,http://gaewoong.sen.es.kr
B10,7091369,서울개원초등학교,서울특별시 강남구 선릉로 29,https://gaewon.sen.es.kr
B10,7091370,서울개일초등학교,서울특별시 강남구 개포로 401,http://gaeil.sen.es.kr
B10,7091371,서울개포초등학교,서울특별시 강남구 삼성로4길 30,https://gaepo.sen.es.kr/
B10,7091496,서울개현초등학교,서울특별시 강남구 선릉로 15,http://
B10,7081424,서울개화초등학교,서울특별시 강서구 양천로 11,http://gaehwa.sen.es.kr
B10,7130110,서울거여초등학교,서울특별시 송파구 마천로25길 18,http://geo-yeo.sen.es.kr
B10,7130111,서울거원초등학교,서울특별시 송파구 양산로2길 26,http://guhwon.sen.es.kr
B10,7134078,서울경동초등학교,서울특별시 성동구 성수일로 34,http://kyungdong.sen.es.kr
B10,7134079,서울경수초등학교,서울특별시 성동구 뚝섬로13길 22,http://kyeongsu.sen.es.kr
B10,7010561,서울경운학교,서울특별시 종로구 삼일대로 454,http://gyeongun.sen.sc.kr
B10,7081425,서울경인초등학교,서울특별시 양천구 안양천로 1009,http://kyongin.sen.es.kr
B10,7134080,서울경일초등학교,서울특별시 성동구 뚝섬로 332,https://kyongil.sen.es.kr
B10,7081426,서울계남초등학교,서울특별시 양천구 목동동로2길 54,http://gyenam.sen.es.kr
B10,7051112,서울계상초등학교,서울특별시 노원구 한글비석로41가길 24,http://kyesang.or.kr/
B10,7130112,서울고덕초등학교,서울특별시 강동구 아리수로82길 42,http://goduk.sen.es.kr
B10,7010083,서울고등학교,서울특별시 서초구 효령로 197,http://seoul.sen.hs.kr
B10,7130113,서울고명초등학교,서울특별시 강동구 고덕로46길 53,http://gomyung.sen.es.kr
B10,7041104,서울고산초등학교,서울특별시 구로구 중앙로 6,http://kohsan.sen.es.kr
B10,7041105,서울고원초등학교,서울특별시 구로구 경인로46길 13,http://gowon.sen.es.kr
B10,7031113,서울고은초등학교,서울특별시 서대문구 모래내로 441,http://goeun.sen.es.kr
B10,7130114,서울고일초등학교,서울특별시 강동구 구천면로93길 20,http://goil.sen.es.kr
B10,7041106,서울고척초등학교,서울특별시 구로구 경서로 31,http://gocheok.sen.es.kr
B10,7130264,서울고현초등학교,서울특별시 강동구 상일로11길 110,http://gohyeon.sen.es.kr
B10,7031114,서울공덕초등학교,서울특별시 마포구 만리재옛길 13,http://kongduck.sen.es.kr
B10,7051113,서울공릉초등학교,서울특별시 노원구 동일로173길 12,http://gongrung.sen.es.kr
B10,7010278,서울공업고등학교,서울특별시 동작구 대방동1길 46,http://seoul-th.sen.hs.kr
B10,7010906,서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,http://sopa.sen.hs.kr
B10,7051114,서울공연초등학교,서울특별시 노원구 동일로192가길 16,http://gongyeon.sen.es.kr
B10,7081427,서울공진초등학교,서울특별시 강서구 마곡서로 33,http://kongjin.sen.es.kr
B10,7081428,서울공항초등학교,서울특별시 강서구 마곡서1로 68 ,http://konghang.sen.es.kr
B10,7010084,서울과학고등학교,서울특별시 종로구 혜화로 63,http://sshs.sen.hs.kr
B10,7010739,서울관광고등학교,서울특별시 관악구 은천로15길 25,http://seoul-tour.sen.hs.kr
B10,7132081,서울관악초등학교,서울 관악구 청룡4길 49,http://seoul-kwanak.sen.es.kr
B10,7134081,서울광남초등학교,서울특별시 광진구 아차산로70길 35,http://seoulgwangnam.sen.es.kr/
B10,7134082,서울광장초등학교,서울특별시 광진구 광장로1길 27,http://kwangjang.sen.es.kr
B10,7134083,서울광진초등학교,서울특별시 광진구 자양로40길 41,http://gwangjin.sen.es.kr
B10,7010519,서울광진학교,서울특별시 광진구 강변역로 18,http://kjin.sen.sc.kr/
B10,7061057,서울광희초등학교,서울특별시 중구 다산로 269,http://gwanghee.sen.es.kr
B10,7061058,서울교동초등학교,서울특별시 종로구 삼일대로 446,http://kyodong.sen.es.kr
B10,7091367,서울교육대학교부설초등학교,서울특별시 서초구 서초중앙로 96,http://snueps.sen.es.kr/
B10,7134084,서울구남초등학교,서울특별시 광진구 구의강변로 69,http://gunam.sen.es.kr
B10,7041107,서울구로남초등학교,서울특별시 구로구 디지털로27길 76,http://guronam.sen.es.kr
B10,7041108,서울구로초등학교,서울특별시 구로구 구로중앙로27나길 9,http://guro.sen.es.kr
B10,7091372,서울구룡초등학교,서울특별시 강남구 개포로 263,http://kuryong.sen.es.kr
B10,7031115,서울구산초등학교,서울특별시 은평구 서오릉로15길 16,http://gusan.sen.es.kr
B10,7132082,서울구암초등학교,서울특별시 관악구 구암길 1,http://seoulguam.sen.es.kr
B10,7134085,서울구의초등학교,서울특별시 광진구 광나루로30길 49,http://guui.sen.es.kr
B10,7041109,서울구일초등학교,서울특별시 구로구 구일로 68,http://guil.sen.es.kr
B10,7031116,서울구현초등학교,서울특별시 은평구 갈현로15길 51,http://guhyun.sen.es.kr
B10,7010817,서울국제고등학교,서울특별시 종로구 성균관로13길 40,http://sghs.sen.hs.kr
B10,7021082,서울군자초등학교,서울특별시 동대문구 한천로6길 21,http://kunja.sen.es.kr
B10,7041260,서울금나래초등학교,서울특별시 금천구 시흥대로79길 37,http://geumnarae.sen.es.kr
B10,7041110,서울금동초등학교,서울특별시 금천구 금하로30길 53,http://geumdong.sen.es.kr/
B10,7134086,서울금북초등학교,서울특별시 성동구 행당로1길 13,http://geumbuk.sen.es.kr/
B10,7041111,서울금산초등학교,서울특별시 금천구 시흥대로24길 57,http://gumsan.sen.es.kr
B10,7061059,서울금양초등학교,서울특별시 용산구 효창원로 137,http://keumyang.sen.es.kr
B10,7134087,서울금옥초등학교,서울특별시 성동구 독서당로 251,https://geumok.sen.es.kr
B10,7010964,서울금융고등학교,서울특별시 양천구 가로공원로61길 19,http://seoulfc.sen.hs.kr
B10,7041112,서울금천초등학교,서울특별시 금천구 탑골로5길 60,http://kumcheon.sen.es.kr
B10,7134088,서울금호초등학교,서울특별시 성동구 무수막길 69,http://geumho.sen.es.kr
B10,7031117,서울금화초등학교,서울특별시 서대문구 통일로 165,http://geumhwa.sen.es.kr
B10,7130115,서울길동초등학교,서울특별시 강동구 양재대로116길 69,http://gildong.sen.es.kr
B10,7121299,서울길원초등학교,서울특별시 성북구 길음로15길 55,http://gilwon.sen.es.kr
B10,7121300,서울길음초등학교,서울특별시 성북구 길음로 142,http://gireum.sen.es.kr/
B10,7011483,서울나래학교,서울특별시 서초구 염곡안1길 25,http://snarae.sen.sc.kr
B10,7132083,서울난곡초등학교,서울특별시 관악구 난곡로35길 102,http://nangok.sen.es.kr/
B10,7132084,서울난우초등학교,서울특별시 관악구 난우길 40,http://nanwoo.sen.es.kr
B10,7132085,서울난향초등학교,서울특별시 관악구 난향길 9,http://nanhyang.sen.es.kr
B10,7081429,서울남명초등학교,서울특별시 양천구 중앙로23길 3,http://nammyeong.sen.es.kr
B10,7132086,서울남부초등학교,서울특별시 관악구 남부순환로163길 14,http://seoulnambu.sen.es.kr
B10,7132087,서울남사초등학교,서울특별시 동작구 동작대로13길 22,http://namsa.sen.es.kr
B10,7061060,서울남산초등학교,서울특별시 중구 퇴계로22길 17,http://namsani.sen.es.kr
B10,7132088,서울남성초등학교,서울특별시 동작구 사당로23길 57-14,http://namsung.sen.es.kr
B10,7061061,서울남정초등학교,서울특별시 용산구 원효로64길 17-10,http://seoul-nj.sen.es.kr
B10,7130116,서울남천초등학교,서울특별시 송파구 성내천로 207,http://s-namcheon.sen.es.kr
B10,7081430,서울내발산초등학교,서울특별시 강서구 강서로46길 23,http://nbs.sen.es.kr
B10,7132089,서울노량진초등학교,서울특별시 동작구 장승배기로 160,http://noryangjin.sen.es.kr
B10,7051115,서울노원초등학교,서울특별시 노원구 동일로230나길 32,http://nowon.sen.es.kr
B10,7051116,서울노일초등학교,서울특별시 노원구 동일로 1625,http://noil.sen.es.kr
B10,7031118,서울녹번초등학교,서울특별시 은평구 녹번로1길 1,http://nokbun.sen.es.kr
B10,7051117,서울녹천초등학교,서울특별시 노원구 마들로3길 34,http://nokcheon.sen.es.kr
B10,7091373,서울논현초등학교,서울특별시 강남구 강남대로120길 33,http://nonhyun.sen.es.kr
B10,1342099,서울농학교,서울특별시 종로구 필운대로 103,http://seoulnong.sen.sc.kr
B10,7051118,서울누원초등학교,서울특별시 도봉구 마들로 859-44,http://nuwon.sen.es.kr
B10,7011320,서울다솜관광고등학교,서울특별시 종로구 종로58길 30,http://sds.sen.hs.kr
B10,7011309,서울다원학교,서울특별시 성북구 성북로31길 5-15,http://dawon.sen.sc.kr
B10,7021083,서울답십리초등학교,서울특별시 동대문구 전농로3길 23,http://dapsimni.sen.es.kr
B10,7132090,서울당곡초등학교,서울특별시 관악구 보라매로2길 23,http://danggok.sen.es.kr
